chr6	45792906	45803835
chr13	68876787	68877506
chr1	216610120	216612836
chr7	93972979	93977047
chr2	44504256	44506147
chr11	59093226	59094041
chr22	24614258	24616944
chrX	73426252	73426466
chr15	65589794	65591873
chr1	49195300	49200434
chr4	67349830	67351028
chr6	101494389	101496584
chr12	13257299	13259840
chr3	195812053	195812636
chr10	11418514	11424304
chr3	150543259	150544662
chr7	132541931	132542387
chr4	162381498	162381664
chr11	65091200	65098673
chr10	57350430	57362029
chr8	115541180	115544653
chr7	48581297	48592642
chr3	184356375	184363969
chr4	106577815	106583102
chr4	6412735	6413420
chr7	80785688	80787432
chr20	43327310	43329524
chrX	105581887	105582752
chr20	41736325	41737631
chr4	49037036	49048378
chr10	65030012	65031411
chr17	17523204	17523913
chr3	18966005	18974758
chr1	187639143	187779700
chr19	55470570	55472052
chr12	21017122	21036767
chr18	22504522	22509084
chr7	15572775	15576927
chr13	88662182	88683247
chr21	31419770	31420896
chr5	139065872	139066003
chr13	84035973	84037400
chr12	93417889	93419857
chr7	133785003	133798330
chr10	12314275	12352585
chr11	81157233	81158803
chr5	17663986	17680748
chr18	19897570	19898489
chr11	19223734	19224423
chr19	16911500	16915467
chr19	35339996	35342567
chr1	213613353	213618598
chr14	48787716	48912612
chr5	10273288	10275414
chr1	47392698	47398120
chr5	27336	27994
chr17	18421015	18422388
chr2	161500408	161505440
chr21	15460778	15461862
chrX	62116559	62137852
chr20	8826859	8827045
chr4	26012750	26021874
chr5	148091894	148096313
chr7	61510866	61515334
chr13	21521082	21524308
chr6	142755333	142756709
chr20	23747076	23828603
chr1	242122475	242124661
chr7	34403025	34470897
chr8	108504785	108506389
chr9	126593005	126594686
chr15	50747025	50747691
chr7	98615698	98620437
chr7	139948106	139952672
chr10	36825951	36827119
chr18	46521910	46523168
chr9	118157151	118171801
chr1	73976115	73976823
chr7	40233704	40254272
chr14	73895704	73900587
chr6	89208369	89208478
chr8	81196995	81200834
chr7	149714464	149716601
chr1	104406147	104415883
chr14	80225314	80230513
chr9	137885991	137886567
chr7	51413990	51414864
chr8	46890132	46892772
chr22	29092478	29098040
chr6	77624020	77625787
chr3	21885889	21909278
chr1	105255038	105256195
chr9	73759623	73795392
chr2	168621502	168666773
chr3	30267580	30346430
chr3	34228226	34237940
chr16	85226411	85234668
chr13	90780145	90784356
chr10	107995975	107997734
chr2	184686695	184699262
chr4	163460510	163461557
chr5	86359208	86363230
chr3	197795271	197796713
chr11	59621389	59621938
chr2	187190592	187210741
chr9	24429177	24433165
chr20	10214108	10214437
chr1	106978443	106981592
chr3	23492642	23497153
chr12	10392954	10410743
chr2	178716025	178723823
chr11	128760694	128762774
chr12	93676984	93694401
chr7	48340734	48341448
chr1	150159097	150160635
chr3	6650202	6654630
chr6	63929873	63948945
chr11	62628764	62634437
chr5	89711839	89719342
chr16	73450660	73451886
chr18	2189514	2190804
chr4	32870441	32872100
chr22	48803170	48807923
chr7	10881951	10882501
chr2	225161407	225166836
chr1	174802918	174819152
chr2	10700201	10704164
chr19	34597454	34598780
chr18	68896454	68898353
chrX	131939439	131941566
chr6	115352631	115358412
chr10	99835173	99837519
chr9	701393	703257
chr5	162467355	162580760
chr9	139400572	139407321
chrX	1517468	1525056
chr3	95428730	95428913
chr5	60099077	60099348
chr4	142995932	142996594
chr1	214471195	214473892
chr16	65286425	65287558
chr11	121929663	121931906
chr19	14649853	14653397
chr5	49452321	49463587
chr16	66735900	66738961
chr2	35646443	35647235
chr8	91284703	91286823
chr11	9525772	9526790
chr5	92162864	92171614
chr1	232601587	232602870
chr6	103579828	103580092
chr1	14731108	14734670
chr10	114731826	114733616
chr8	6000160	6019029
chr5	130124612	130129016
chr5	49758111	49762292
chr4	9506482	9509039
chr6	20719878	20721722
chr7	52425599	52429052
chrX	49384996	49393308
chr7	29679134	29686209
chr5	66002161	66004827
chr2	128821530	128827129
chr6	64666468	64668402
chr9	131780666	131782307
chrX	115538506	115543278
chr9	104569666	104570490
chr3	13141433	13142591
chr8	122285516	122289515
chr8	73843769	73845269
chr12	118569130	118571135
chr16	64872657	64872765
chr15	45216037	45234309
chr11	61408168	61413211
chr5	45116626	45116753
chr6	61970191	61970889
chr8	9743713	9750202
chr4	88443571	88509821
chr10	85522725	85523932
chr7	92227317	92228403
chr7	97751712	97752679
chr15	101043784	101044477
chr20	55785319	55787195
chr5	84444198	84450784
chr13	59346064	59355899
chr1	240482578	240483943
chr16	18069781	18076278
chr1	20326019	20328609
chr7	120021972	120023642
chr9	23005756	23014268
chr2	57007273	57012680
chr9	114725850	114726869
chr8	72508355	72516692
chr14	60279413	60286757
chr7	110354993	110367473
chr20	14413754	14415484
chr8	10204952	10207716
chr21	21354233	21357050
chr7	868240	885961
chr9	100007117	100007834
chr1	52020868	52035135
chr1	158774646	158779331
chr18	34742839	34760465
chr2	162446487	162449386
chr7	7400740	7407536
chr7	8463553	8465548
chr22	23913626	23971866
chr1	246187252	246190885
chr8	29330586	29332305
chr12	91953351	91953554
chr10	91835641	91838013
chr6	151364997	151368078
chr10	57618929	57657050
chr3	76951798	76951901
chr2	55165179	55167582
chr20	30194346	30196255
chr3	83119464	83120424
chr10	2656689	2668738
chr16	75616121	75630690
chr11	130657289	130660234
chr8	73112074	73112208
chr18	55002587	55006464
chr1	3186949	3187104
chr9	100845972	100849250
chr7	75542102	75665848
chr10	22461122	22461255
chrX	87610575	87611920
chr16	67257556	67259289
chr13	95984375	95994432
chr16	3392200	3393813
chr9	1597821	1607550
chr12	18990969	18991081
chr21	33943669	33947951
chr17	194885	200382
chr19	6301720	6302547
chr4	63885060	63887277
chrX	1437891	1438936
chr14	49084456	49084619
chr18	70122073	70290985
chr16	72002933	72004506
chr7	96139081	96141261
chr7	129596927	129597939
chr5	45959927	45961638
chr3	151964990	151969906
chr5	126339113	126343766
chr16	25639366	25640144
chr1	213312458	213320229
chr9	117482741	117484329
chr17	48309284	48318844
chr12	74140561	74141878
chr2	184894717	184899647
chr8	56055614	56056987
chr3	152115721	152118917
chr8	139775391	139776963
chr9	68189225	68229372
chr2	46416230	46422118
chr11	86879375	86899260
chr6	365678	365839
chr1	77261876	77263602
chr10	109622310	109701066
chr2	161050799	161051445
chr4	157557312	157557895
chr6	65785387	65816077
chr1	241853736	241854384
chr6	163345717	163347781
chr12	106670754	106671374
chr1	17997675	18003884
chr1	156491964	156495860
chr3	158466753	158471002
chr2	111576391	111576633
chr12	32431484	32441824
chr9	118562408	118574709
chr18	14309508	14309713
chr11	67019082	67019335
chr2	121611497	121638796
chr8	123477888	123483570
chr13	46897499	46897729
chr7	57242697	57266109
chr10	52271499	52277936
chr2	113105572	113116669
chr15	23973466	23975350
chr11	41363517	41363735
chr2	18183225	18185419
chr8	93401940	93407352
chr2	73659476	73660119
chr2	240409299	240411636
chr11	115483955	115487989
chr17	15251554	15281359
chr10	57439432	57499393
chr18	54160500	54160868
chr11	99520349	99572189
chr2	221945358	221945662
chr3	141070048	141075591
chr8	28736762	28737662
chr2	213465971	213470494
chr10	105053207	105054215
chr9	126659052	126665758
chr10	86691422	86716905
chr12	56864062	56864799
chr13	102649543	102649653
chr13	51001531	51001881
chr1	109609283	109619415
chr1	245636824	245648101
chr17	44987927	44989664
chr13	29915331	29920085
chr10	74388434	74389625
chr17	1199612	1201054
chr12	49266233	49273198
chr10	5889589	5892807
chr12	122112318	122118791
chr10	21189555	21190352
chr19	39704976	39718016
chr10	61579476	61579619
chr1	157018860	157019250
chr4	20555716	20566121
chr9	89457908	89458279
chr20	38632170	38643512
chr4	180806733	180806869
chr3	5414242	5421343
chr6	130664954	130680030
chr12	44586442	44594304
chr1	5063288	5063889
chr8	103852958	103853736
chr18	18780650	18781169
chr4	65962334	65963521
chr2	205907699	205908022
chr20	29979729	29981746
chr2	150312971	150314344
chr19	8375502	8379687
chr20	53767041	53767823
chr1	186742716	186762852
chr4	80360637	80362723
chr5	12817939	12902046
chr4	165352223	165356727
chr4	7970706	7975140
chr10	16024035	16059618
chr1	76646678	76651923
chr11	17266938	17268325
chr6	22886484	22887267
chr7	140693322	140695086
chr6	170370009	170370160
chr5	107804434	107811722
chr10	87256213	87257297
chr3	32866205	32870405
chr3	129397317	129401727
chr12	41899444	41899690
chr3	151207516	151218861
chr19	3089173	3091516
chr7	65483029	65485528
chr19	39688261	39690208
chr5	103367825	103372972
chr12	67114154	67115333
chr11	11027843	11030756
chr11	90207740	90262791
chr7	68454065	68456061
chrX	122951245	122952841
chr8	69626519	69627616
chr19	16486102	16486251
chr16	7913347	7978455
chr19	33651821	33652658
chr4	189402863	189404367
chr10	69047806	69051154
chr4	185977877	185978391
chr7	58026338	58029612
chr8	33501611	33530730
chr14	52685445	52687186
chr9	89544694	89556142
chr8	40469706	40470386
chr19	54795562	54798158
chrX	107607940	107622940
chr2	241009316	241010095
chr6	154345062	154357266
chr9	9559185	9559314
chr15	83895683	83905052
chr12	7469640	7474483
chr11	76460185	76461486
chr5	128302287	128304142
chr2	53821472	53821844
chr2	213329610	213333191
chr3	132952324	132963527
chrX	24110987	24116767
chr13	48026449	48134521
chr14	62752428	62759388
chr18	46141420	46141529
chr13	102282155	102283051
chr5	100907191	101067809
chr1	186675494	186680366
chr12	2187333	2187754
chr2	43523434	43534621
chr16	60999514	61001739
chr1	163353841	163358256
chr7	57978468	57981028
chr4	186005574	186007524
chr1	228479659	228481087
chr21	45697274	45702434
chr9	20037998	20118586
chr6	142165321	142168528
chr10	120943448	120950976
chr18	13127868	13135129
chr5	180452883	180463724
chr8	119063544	119069479
chr12	64571516	64572052
chr4	164362950	164364920
chr6	27158546	27159910
chr5	54625609	54626432
chr21	40987107	41012386
chr12	3080937	3084840
chr1	106419678	106421713
chr4	139925598	139929182
chr8	16492077	16535945
chrX	135939455	135943733
chr8	29130145	29133941
chr12	89886056	89886761
chr10	90822174	90831122
chr12	114321184	114331023
chr3	176851610	176853788
chr3	110117910	110133678
chr6	72863591	72873663
chr15	33685943	33687073
chr10	62992379	62993447
chr18	67688736	67715562
chr16	81511556	81685022
chr8	114912661	114913372
chr12	122222853	122224789
chr8	66170756	66174094
chr6	40558451	40558627
chr3	85389748	85479958
chr6	124682402	124683831
chr6	41102565	41107095
chr6	41953099	41956505
chrX	53496416	53499888
chr17	78694575	78698327
chr8	30258206	30259639
chr11	74183329	74189306
chr9	26264728	26434170
chr20	18456514	18467044
chr8	133066314	133078549
chr10	107125490	107128456
chr3	187338685	187341433
chr17	43437983	43441703
chr4	167892469	167893612
chr21	19042773	19049485
chr10	132725191	132731102
chr7	32222718	32226725
chr3	4117337	4131308
chr3	29567711	29577203
chr6	81347379	81376890
chr5	143406102	143409408
chr13	45208067	45213265
chr9	79801604	79843838
chr15	24875784	24879227
chr2	25117061	25117993
chr11	77283375	77287039
chr14	53026218	53031643
chr3	103283760	103286590
chr15	87385844	87395442
chr17	28981810	28999261
chr3	72738455	72739533
chr10	35604605	35608967
chr3	5929527	5930751
chr6	38498278	38498415
chr8	4542758	4652534
chr6	17438251	17441911
chr1	61957702	61959050
chr8	12677363	12678066
chr17	71759578	71767990
chr19	45071212	45078515
chrX	38386513	38387335
chr7	145793200	145795141
chr3	61311929	61370249
chr17	56611560	56630961
chrX	18118310	18120917
chr7	121322931	121329394
chr16	8775437	8786781
chr8	123113502	123115071
chr9	12132969	12134905
chr6	64066208	64077835
chr11	71043985	71045858
chr12	17444827	17445939
chr14	80481241	80481693
chr11	89254183	89258700
chr2	132534284	132534838
chr14	74628099	74628940
chr18	4705326	4707644
chr21	30986831	30987715
chr8	127559525	127563657
chr14	94374084	94375574
chr10	13717586	13718458
chr9	10610139	10610799
chr7	68353378	68353574
chrX	18468816	18474273
chr17	745141	752654
chr13	30662842	30663758
chr8	92532385	92540950
chr10	10656058	10661022
chr2	230256914	230259093
chr13	82264637	82265408
chr7	348140	348325
chr4	12770447	12772446
chr3	31378370	31382331
chr6	594995	596593
chr3	32945142	32982096
chr7	76025311	76030984
chr20	20687997	20690871
chr6	81343812	81348464
chr3	63740234	63743205
chr5	176533775	176535534
chr17	56807835	56808906
chr10	31199277	31204569
chr16	1155974	1189999
chr6	158623990	158624278
chr16	17134380	17142136
chr3	45753220	45754323
chr2	242672436	242686913
chr12	117020668	117029511
chr7	53570608	53575471
chr2	227371296	227372833
chr18	37741702	37745845
chr4	141633307	141633603
chr17	37145765	37155486
chr11	128682712	128683409
chr1	203749617	203756134
chr9	26026487	26035172
chr1	17840332	17844303
chr12	31152434	31153040
chr1	30738620	30739935
chr4	694707	695895
chr1	154993325	154994400
chr14	20679910	20681980
chr10	121477287	121482002
chr17	77027602	77034366
chr2	31709968	31710919
chr15	87349350	87352218
chr2	49543969	49556403
chr3	166951497	166951603
chr6	78824277	78825365
chr14	87604181	87631397
chr20	25133754	25137416
chr2	32715307	32715408
chr20	37902858	37905232
chr6	32494142	32494484
chr11	113839845	113860954
chr3	25718739	25724505
chr15	44371675	44372598
chr4	160607194	160607299
chr4	17300628	17304711
chr2	228268940	228270088
chr6	67765201	67769447
chr3	163330466	163403834
chr20	26092755	26094314
chr14	38565347	38572202
chr4	6624423	6626675
chr6	150053860	150057457
chr6	73361993	73365136
chr4	179345674	179347678
chr15	42011083	42011399
chr5	77313167	77315217
chr3	37978345	37986932
chr5	117985268	117996296
chrX	130377774	130378680
chrX	110094457	110095354
chr7	93892582	93892780
chr21	25710159	25710603
chr16	61101507	61110431
chr16	20596440	20603360
chr3	6620529	6625123
chr2	212801879	212809338
chr1	93236096	93237919
chr6	97194885	97210821
chr9	83268088	83270044
chr4	59622341	59623145
chr19	10412644	10413812
chr1	109573240	109575184
chr1	169575744	169581855
chr4	64694317	64714363
chr4	175417820	175433735
chr9	15974697	15977169
chr18	67571177	67571657
chr5	12411055	12436239
chrX	44479867	44486656
chr12	53863938	53865185
chr3	20635266	20635393
chr1	49571975	49575060
chr5	61943392	61943571
chr20	45229952	45231689
chr16	50223559	50225134
chr5	112126915	112127763
chr8	144197369	144198018
chr10	20849543	20860166
chr22	17436084	17441613
chr3	50996453	51033794
chr20	4945318	4949444
chr5	4899654	4901677
chr20	12412685	12412786
chr22	40873228	40880927
chr12	30233700	30233849
chr9	115656601	115664591
chr2	130549320	130558827
chr12	47431697	47434461
chr4	183285642	183296211
chr8	78340727	78343749
chr6	63160141	63164859
chr8	16800750	16804206
chr6	119173884	119174598
chr15	43800920	43801420
chr12	48660642	48720345
chr3	160486369	160547433
chr12	71251834	71257509
chr1	72713656	72717576
chr19	40591065	40592939
chr12	38954835	38967739
chr7	158500754	158504852
chr10	81819890	81822341
chr12	113347159	113348010
chr9	118873822	118876438
chr22	48208766	48216469
chr17	3478006	3484044
chr10	62427250	62428306
chr8	128497047	128530717
chr9	15205673	15206303
chr5	45127240	45127670
chr3	85393722	85432234
chr2	147984566	147986362
chr2	70491682	70496708
chr13	61234615	61237883
chr7	84804217	84808000
chr12	127542018	127543037
chr12	10347287	10348670
chr20	348275	351089
chr13	74714807	74721469
chr13	84036242	84036376
chr13	107711721	107713652
chr10	31860870	31861403
chr1	164495047	164506986
chr13	21131732	21135063
chr7	110764713	110900567
chr13	29750820	29751681
chr4	146274355	146290107
chr2	70479046	70480476
chr3	173187831	173190561
chr5	173651874	173664975
chr17	72882606	72886341
chr3	139003740	139005342
chrX	16472172	16479242
chr8	52710193	52712016
chr10	93648919	93652852
chr10	133568699	133569386
chr3	21014446	21018611
chr1	4284510	4285952
chr17	30944720	30949376
chr2	66185959	66197057
chr11	95832100	95833068
chr7	140189249	140190276
chr4	139548973	139561794
chr4	9844539	9848572
chr17	39199118	39206230
chr1	9822323	9825846
chr13	66827310	66923397
chr9	22947932	22949226
chr1	195409339	195416415
chr10	18817764	18818788
chr6	117093189	117097761
chr18	2788909	2795602
chr14	46775909	46784700
chr1	248755655	248758478
chr13	95893200	95894047
chr10	80709199	80709628
chr4	188142712	188144825
chr9	15608974	15617724
chr3	22251999	22254721
chr17	29392113	29397785
chr10	112009242	112010494
chr9	96116994	96125012
chr7	10504231	10506240
chr7	146422177	146422294
chr4	164138639	164139312
chr6	93183732	93184208
chr10	89618264	89619812
chr18	28279539	28283412
chr17	75065071	75067485
chr19	18205708	18207768
chr6	90744835	90814585
chr6	99383834	99398408
chr22	46627061	46630514
chr2	69503896	69517174
chr4	190400677	190406364
chr11	15529777	15536592
chr8	134803642	134808882
chr10	69845424	69854309
chr3	166230852	166231979
chr10	117255917	117258932
chr7	111683362	111684011
chr16	24143859	24148242
chr1	89075517	89076815
chr7	78574649	78575304
chr5	8575744	8576661
chr11	36647464	36654815
chr2	230798917	230812816
chr5	27529835	27533317
chr3	85211716	85213308
chr20	23322615	23327794
chr4	40635598	40637180
chr7	56815035	56826461
chr2	17519429	17531522
chr12	54580503	54581902
chr12	56455081	56461030
chr10	109407661	109415961
chr8	112663873	112665311
chr10	21771542	21772632
chr15	84277455	84278814
chr8	43765070	43766269
chr15	85565531	85572841
chr9	33482640	33485972
chr8	106166915	106167974
chr6	15215249	15223051
chr5	95108299	95108867
chr14	99855193	99855765
chrX	83907426	83908998
chr11	102751102	102752804
chr17	14763169	14763804
chr4	122403785	122413729
chr13	73948540	73950436
chr3	19808736	19823312
chr7	107085932	107089723
chr1	247925399	247926005
chr20	22907786	22919169
chr7	85079053	85104861
chr12	111279980	111281493
chr10	114106198	114115585
chr17	52494836	52570503
chr3	109236339	109239717
chr18	77983256	77999246
chr3	125095948	125097706
chr4	92450933	92465097
chr3	30253256	30253788
chr16	30053626	30067531
chr2	20623673	20626272
chr11	48175712	48176558
chr1	22117407	22121971
chr7	32863224	32866774
chr12	12414168	12416289
chr8	8757585	8764004
chr10	3376126	3378661
chr10	124216824	124217266
chr13	23415573	23489906
chr3	60376868	60394070
chr20	8222285	8223667
chr16	65789263	65791409
chr9	31361529	31369566
chr20	14947343	14947687
chrX	944859	946286
chr14	21585246	21587390
chr6	121062818	121064932
chr8	26794587	26803987
chr4	133445429	133445697
chr18	37811796	37812611
chr3	195811298	195823086
chr18	39673634	39673764
chr3	75301543	75304382
chr4	106237908	106238180
chr6	162795986	162824959
chr4	111157355	111160581
chr11	22470785	22472850
chr13	57372476	57372704
chr20	25218368	25222027
chr6	150920113	150923662
chr4	99462583	99468890
chr15	43924475	44021257
chr6	27371878	27373214
chr22	35295144	35297476
chr17	80466941	80468092
chr1	94686401	94690510
chr7	126636391	126684053
chr5	85559853	85564852
chr3	185892838	185901726
chr12	80088745	80089556
chr7	3927034	3929686
chrX	68874026	68885739
chr16	26914537	26921797
chr8	63846738	63851169
chr5	100783903	100839285
chr8	122187551	122189870
chr8	78868012	78868502
chr14	85503942	85508779
chr13	106449327	106449921
chr5	18998061	19000134
chr18	1721521	1842828
chr10	107698689	107699235
chr17	27173656	27179647
chr16	88561949	88565426
chrX	40465562	40465732
chr2	219448439	219448993
chr12	95962269	95964764
chr3	78865773	78978396
chr15	60400797	60404013
chr16	22207966	22209779
chrX	76030109	76030285
chr6	76926784	76930943
chr6	159352732	159353785
chr1	190197499	190201762
chr8	119534732	119536752
chr10	5003806	5007533
chr21	24455527	24457512
chr4	114354327	114363261
chr6	135547152	135552474
chr4	157835139	157836592
chr13	88956615	88958850
chr20	36199998	36203870
chr9	5254250	5261577
chr6	94546213	94553596
chrX	135299187	135302198
chr17	33210384	33213808
chr19	3393623	3395164
chr12	125368961	125372440
chr6	122960486	122987015
chr5	30914250	30914450
chr4	14254228	14258117
chr6	13335723	13337220
chr17	27196448	27198136
chr12	54028674	54030834
chr8	9312633	9317057
chr1	69096232	69100511
chr1	2162106	2163200
chr14	41736174	41780890
chr5	124320175	124349289
chr16	67087167	67088703
chr17	9203363	9206461
chr18	11332934	11342854
chr10	65509251	65511405
chr17	61355832	61360280
chr1	47413397	47419516
chr15	55776482	55782946
chr12	4074936	4075318
chr14	41731050	41810160
chr5	165838881	165849967
chr18	32982082	32988110
chr12	47033927	47035486
chr14	80070794	80072112
chr2	123753378	123763214
chr5	147742445	147750041
chr1	106059379	106071956
chrX	81982368	81988139
chr18	72428319	72437673
chr3	4572751	4574182
chr7	33177782	33179376
chr5	19220883	19232465
chr19	1922440	1923827
chr5	10573332	10574938
chr2	107876846	107877671
chr15	54315954	54318866
chr14	55622727	55626026
chr7	110905610	111173793
chr22	44756847	44759059
chr6	96661868	96663118
chr10	999797	1029177
chr16	78876665	78877564
chr5	46000174	46006549
chr9	107523954	107538894
chr11	66854340	66857150
chr10	74064155	74078060
chrX	141924785	141924915
chr11	81323524	81434161
chr18	71279170	71279632
chr5	100954095	100960071
chr7	45504323	45507466
chr2	117728484	117736239
chr3	55181646	55188707
chr1	171094414	171099078
chr3	77132626	77132794
chr2	8568302	8583863
chr12	16370737	16372979
chr6	103456552	103459966
chr14	68793526	68795426
chr6	32676558	32677026
chr12	132987057	132988588
chrX	148831648	148836056
chr11	49497724	49504555
chr14	30954961	30961735
chr6	94885124	94887494
chr2	32586000	32587444
chr20	58841903	58842963
chr18	76202129	76203349
chr2	153896776	153899968
chr9	103248729	103254374
chr3	141651653	141652308
chr3	191222840	191224455
chr14	43526314	43527285
chr11	71872349	71873068
chr3	26668267	26668397
chr10	91211188	91217114
chr22	29972038	29973272
chr11	3238736	3244087
chr1	237348858	237360976
chr3	18356700	18359857
chr22	48670259	48674503
chr19	57189415	57192256
chrX	36667849	36737862
chrX	140792712	140835294
chr6	67853516	67858924
chr13	45867926	45868868
chr11	70846588	70848004
chr2	174800594	174803509
chr2	14076298	14077754
chr5	143181051	143186239
chr1	146660636	146670292
chr4	36298899	36300669
chr18	36986863	36986986
chrX	582189	589559
chr16	61323353	61408842
chr9	27828233	27830803
chr15	75537308	75540742
chr2	184592747	184605543
chr10	55189005	55196978
chr13	69385826	69393681
chr10	117734100	117739550
chr18	59338620	59346466
chr2	201074451	201079225
chr7	5375656	5376190
chr4	91162301	91164200
chr3	5077904	5123974
chr10	27983837	27996644
chr4	8304422	8305480
chr5	2781199	2792749
chr8	23407217	23407862
chr2	220052322	220052915
chr6	474007	474565
chr1	105053383	105081870
chr1	187932575	187933145
chr16	85040437	85043168
chr3	190079576	190087807
chr20	22629405	22630283
chr3	175885553	175915007
chr4	179299762	179302351
chr9	91445228	91448133
chr3	117975610	117975970
chr10	88043430	88043675
chr1	21564279	21564646
chr8	4451870	4463617
chr3	125563034	125567720
chr3	183900036	183900544
chr20	53769993	53779900
chr5	130081697	130088813
chr8	114862620	114862753
chr2	236822599	236826898
chr4	167338244	167340560
chr9	18924004	18927611
chr16	84124805	84132087
chr12	90755668	90756297
chr6	11059428	11087989
chr4	112367003	112370119
chr12	116832978	116872470
chr20	24661785	24666752
chr17	14314642	14320048
chr6	117735309	117744574
chr8	50274016	50275682
chr3	149585141	149588974
chr2	30270222	30270339
chr2	67816942	67820615
chr17	7127922	7140143
chr3	52724414	52726556
chr8	120090047	120090644
chr11	120228524	120230205
chr8	63215338	63225263
chr19	21463754	21474965
chr11	47216163	47219258
chr17	43925048	43929226
chr7	56442922	56445116
chr8	28518568	28518702
chr4	7621223	7624869
chr9	115444253	115445106
chr2	223531691	223540321
chrX	16412216	16420740
chr5	37447540	37472896
chrX	23202759	23227700
chr2	82833847	82839198
chr2	138943429	138949723
chr16	4123132	4123492
chr1	91500251	91507853
chr18	57906467	57906734
chr4	138386544	138400308
chr4	176438737	176441821
chr16	87708251	87717093
chr1	149961609	149963580
chr9	99172372	99174113
chr9	3062846	3073691
chr22	24005008	24011199
chr1	26959466	26960891
chr2	51183189	51185731
chr22	37143062	37147890
chr5	21611851	21614775
chr7	80790612	80796156
chr15	73791519	73807600
chr11	2645286	2650592
chr19	5885203	5885957
chr3	177381336	177385447
chr7	81820685	81827973
chr14	96461316	96465357
chrX	67123822	67130299
chr6	17971290	17973063
chr13	64009797	64011258
chr18	2790195	2793636
chr5	99854598	99856017
chr7	56199448	56200106
chr4	143694966	143696449
chr2	216470789	216536608
chr20	14586249	14620457
chr18	58099684	58121014
chr2	225210017	225211951
chr4	53720289	53732094
chr3	158868683	158879804
chr13	59468049	59471629
chr6	37851226	37852577
chr20	7462819	7464661
chr1	98200339	98214191
chr6	95929814	95931257
chr2	229303233	229307717
chr7	118807099	118809100
chr4	177691570	177691825
chr5	85552306	85556078
chr18	37011872	37035188
chr16	17804927	17813772
chr10	46092360	46120422
chr6	34793161	34798982
chr2	222085720	222089617
chr3	12903986	12914626
chr18	32794086	32797587
chr3	192116289	192124214
chr7	111941765	111963121
chr8	16280864	16283300
chr18	14049367	14058520
chr13	111769191	111776187
chr3	149507998	149522763
chr3	173714063	173718513
chr3	5196549	5197745
chr7	142872168	142883373
chrX	3011110	3020851
chr5	1627140	1628837
chr16	77090638	77092862
chr8	14538170	14538293
chr9	94930338	94931557
chr3	30994735	30999842
chr4	7100998	7108497
chr4	152388835	152394999
chr19	12486739	12493324
chr7	92004289	92004393
chr7	25740276	25744764
chr16	71208404	71213243
chr18	65846334	65898600
chr9	110414300	110429277
chr4	170286430	170289429
chr8	51224983	51228316
chr1	39277013	39277955
chr2	183718267	183721144
chr7	146388235	146388453
chr2	53074460	53108866
chr12	98141565	98142510
chr2	143822535	143823301
chr14	61208565	61213586
chr1	203684252	203686389
chr1	224993603	224996523
chr4	153944449	153946734
chr12	59980083	59984443
chr3	73963768	73968854
chr8	1670051	1674975
chr3	6074155	6101007
chrX	64393277	64421874
chrX	15238353	15238611
chr6	10521021	10522603
chr11	104103017	104105349
chr2	36057900	36058763
chrX	53996020	53998329
chr10	67342566	67344172
chr10	70018786	70019594
chr3	151477632	151480104
chr21	44137437	44138621
chr4	190191601	190200466
chr10	120040036	120043319
chr14	91256200	91267166
chr20	25631547	25633979
chr3	32683652	32690280
chr5	102967699	102982125
chr2	61281769	61285763
chr12	71213536	71214153
chrX	78921957	78926007
chrX	65786559	65789636
chr18	77559861	77914915
chr3	159461335	159463463
chr19	5180732	5185908
chr10	66065053	66089424
chr13	21122508	21122651
chr2	70384373	70386519
chr8	49921797	49921986
chr4	17543349	17569203
chr7	125324848	125432510
chr8	47658383	47708774
chr6	110665870	110669891
chr1	115130092	115157074
chr13	109883290	109884074
chr4	14376136	14377220
chr19	42812535	42813385
chr9	9893744	9895967
chr9	11882174	11930289
chr2	6432945	6445294
chr21	24289657	24407872
chrX	86502244	86610468
chr1	161519612	161593482
chr10	24073742	24079457
chr7	53592146	53598753
chr2	208226998	208231925
chr2	68675691	68683267
chr13	43324654	43326939
chr3	46961283	46989990
chr18	66228960	66229340
chr1	146914878	146932509
chr2	17041513	17043411
chr19	38160250	38161708
chr16	57326358	57328153
chr6	141893306	142034253
chr6	49238915	49240709
chr1	218129492	218135553
chr19	45902388	45904281
chr20	44616890	44626924
chr15	95989976	95994835
chr6	40941332	40944817
chr18	5854543	5860406
chr5	12160047	12211859
chr19	41648848	41651479
chr7	117251496	117265168
chr1	58567891	58581747
chr11	130978554	130984885
chr6	130754793	130760092
chr7	157375316	157376338
chr17	65744	66073
chr6	124306976	124309029
chr13	22557059	22557393
chr14	25760437	25766251
chr6	34402324	34408236
chr2	66615676	66621458
chr1	245385024	245385211
chr20	48396450	48398678
chrX	144454642	144454828
chr2	49377207	49378046
chr6	74045822	74047396
chr3	7889721	7981308
chr11	21644174	21645601
chr6	75710373	75727444
chr15	102110647	102112877
chr7	133011734	133014248
chr17	76658880	76659953
chr5	155404872	155407361
chr11	29953751	29954608
chr5	126370045	126370696
chr3	98899063	98902396
chr10	97932901	97934827
chr10	82313868	82329203
chr9	4503000	4539232
chrX	8456074	8456371
chr5	73980203	74001022
chr18	75704264	75708680
chr13	26833612	26840078
chr16	11674162	11735006
chr19	30457106	30464461
chr3	183345762	183346786
chr19	5482834	5485682
chr13	99279600	99280491
chr13	72353291	72353439
chr12	118263992	118281843
chr3	62986062	62987807
chr14	26798108	26804163
